"drug_name","drug_id","target","target_pathway","ic50_effect_size","feature_name","TISSUE TYPE "
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.41668290430614","MYH14_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.12284384745584","MYH9_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.064729368917036","NCOR1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.3326075335047","NCOR2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.1511565582981","NF1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.31594537088139","NF2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.051899318521885","NFE2L2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.33081101557967","NOTCH1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.37516539626826","NOTCH2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.20850982213561","NR4A2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.12887487863653","NRAS_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.029135701010282","NSD1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.085996208820393","NUP93_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.63006089442489","NUP98_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.016704043434468","PABPC3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.31688772170981","PBRM1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.40756563436041","PCDH18_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.19696836648699","PCSK5_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.57383443477418","PGR_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","1.2854575642944","PHF6_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.38973335607136","PHLPP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.087057510118524","PIK3C2B_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.016959820497616","PIK3CA_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.12317393493009","PIK3CB_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.010585784426194","PIK3R1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.18753647155829","PLCB1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.032161500004971","PLXNA1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.67055222483605","PLXNB2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14408202144497","POLR2B_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.24460702863727","PPP2R1A_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.83855435887209","PSIP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.03651949965053","PTCH1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14813134768075","PTEN_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.47892956301842","PTPN11_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.030975562868655","PTPRU_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.59600277988848","RAC1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.20121262739527","RAD21_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.0098132231064315","RASA1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.17525800067793","RASA2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.021224137041327","RB1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.497359239854","RBM10_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.07688809622252","RBM5_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11704776500743","RGS3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.68761154584933","RHOA_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.13369853619342","RNF43_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.26933384863144","ROBO2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.37787298893001","RPGR_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.50256182445826","RPL5_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.19129289478126","RTN4_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.1242516208095","RUNX1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.17184234090481","SACS_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11046803362189","SCAI_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.000418690170345","SEC31A_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14509016566975","SETD2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.23959758487503","SETDB1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11399434943135","SIN3A_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.16593592586728","SMAD2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.30222999940315","SMAD4_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.23020543188281","SMARCA1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.068513232292883","SMARCA4_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.087795004181234","SMARCB1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.10173023119692","SOS1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.12625410447552","SOS2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.13187599464837","SOX9_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.46833160542605","SPTAN1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.54074950014993","SRGAP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.48805976031012","SRGAP3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.1826677038045","STAG1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.23485759449397","STAG2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.092369286128658","STIP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.34437499346926","STK11_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.059895422552544","SVEP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.48073468713958","TAF1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.15979598767553","TAOK1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.48916612746064","TBX3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.49396256558214","TCF12_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11764242000839","TCF4_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.52511000494721","TCF7L2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.051409359231982","TET2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.091427499504954","THRAP3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.34746974738844","TJP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.42468516725273","TJP2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.25090947610584","TNPO1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.15827801707152","TP53BP1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.032114817242712","TP53_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.25584324487381","TRIO_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.0052102866690895","TSC1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.093406867564771","U2AF1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.40010563465645","UPF3B_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.55890421711229","USP6_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.43104596741188","VHL_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.40708651208664","WHSC1L1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.067879501029612","WHSC1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.03461602160345","WNK1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.82329199389654","WT1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.094998706042831","XPO1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.9691463516078","XRN1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.040568479050589","ZC3H11A_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14310704336922","ZFHX3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.063268835392722","ZFP36L1_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.53814123201152","ZFP36L2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.15462805048136","ZMYM2_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14784464610404","ZNF292_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.0071420180878832","ZNF638_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.1731276680595","ZNRF3_mut","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.089754410500212","gain.cnaPANCAN1..CCNE1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","1.2758448273562","gain.cnaPANCAN106","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.053258001574747","gain.cnaPANCAN107..FUS.TAOK2.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.021219589163782","gain.cnaPANCAN108..CHD9.CYLD.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.34336787247067","gain.cnaPANCAN109..MMP2.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.1952944516432","gain.cnaPANCAN121..ACTB.CARD11.PMS2.RAC1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.32325643885153","gain.cnaPANCAN122..AHR.HDAC9.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.42020882305734","gain.cnaPANCAN123","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.18857873702265","gain.cnaPANCAN124..EGFR.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.25768201277193","gain.cnaPANCAN125","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.47791590090473","gain.cnaPANCAN126","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.26306386577474","gain.cnaPANCAN127..AKAP9.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.26986252687867","gain.cnaPANCAN128","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.33489284845331","gain.cnaPANCAN129..MET.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11229575080412","gain.cnaPANCAN130..RHEB.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.08497476175307","gain.cnaPANCAN139","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.084027029722333","gain.cnaPANCAN140..FANCG.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.35105467317233","gain.cnaPANCAN141..GNAQ.NTRK2.PCSK5.TJP2.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.34394739129491","gain.cnaPANCAN142","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14611741917814","gain.cnaPANCAN143..NOTCH1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.042609469436739","gain.cnaPANCAN163..CHD4.WNK1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.23823565329492","gain.cnaPANCAN164..KRAS.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.41281203651678","gain.cnaPANCAN165..CDK4.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.49425567499491","gain.cnaPANCAN166..MDM2.NUP107.SRGAP1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.12402214104209","gain.cnaPANCAN176..CCT5.TERT.TRIO.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.17455542933184","gain.cnaPANCAN177..IL7R.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.37687193069692","gain.cnaPANCAN178","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.26678765085081","gain.cnaPANCAN18","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.16230192954549","gain.cnaPANCAN19","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.25828274348497","gain.cnaPANCAN190..FGFR3.WHSC1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.43931395716171","gain.cnaPANCAN191..FIP1L1.PDGFRA.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.17839681067872","gain.cnaPANCAN192..FIP1L1.PDGFRA.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.27087898299714","gain.cnaPANCAN211","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.22756173687801","gain.cnaPANCAN212..HSP90AB1.TRERF1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.16301452606188","gain.cnaPANCAN213..MCM3.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.097450026987247","gain.cnaPANCAN214","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.024818340390925","gain.cnaPANCAN236","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.050856248088914","gain.cnaPANCAN237","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.19161995088168","gain.cnaPANCAN238","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.35576547000803","gain.cnaPANCAN239..FOXP1.MITF.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.2463062020718","gain.cnaPANCAN240","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.24533433041089","gain.cnaPANCAN241..NCK1.STAG1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.10449447542847","gain.cnaPANCAN242..PIK3CB.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.097529657968499","gain.cnaPANCAN243","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.10463520540315","gain.cnaPANCAN244","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.26098507835534","gain.cnaPANCAN245..MECOM.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.22600526713924","gain.cnaPANCAN246..SOX2.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.18259376388791","gain.cnaPANCAN247","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.14741064850742","gain.cnaPANCAN248..EIF4A2.RFC4.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.20694475580065","gain.cnaPANCAN249","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.19909800760182","gain.cnaPANCAN268","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.10344675713634","gain.cnaPANCAN269..MACF1.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11779747321107","gain.cnaPANCAN27..GATA3.KLF6.LARP4B.VIM.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.13727198388912","gain.cnaPANCAN270..JUN.","PANCANCER"
"Alpha-ketoglutarate 2","2039","BAZ2A, BAZ2B","Chromatin histone acetylation","0.11649697959807","gain.cnaPANCAN271..NOTCH2.","PANCANCER"
